VTX, IDX, in_Position0.x, in_Position0.y, in_Position0.z, in_Texcoord0.x, in_Texcoord0.y, in_Color0.x, in_Color0.y, in_Color0.z, in_Color0.w
1146, 10789, -1420.76843,  3997.65967, -33941.00,  0.69565,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1147, 10814, -1223.31921,  1733.04834, -33941.00,  0.65217,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1148, 10790, -2446.63843,  3466.09668, -33941.00,  0.65217,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1149, 10789, -1420.76843,  3997.65967, -33941.00,  0.69565,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1150, 10813, -710.38422,  1998.82983, -33941.00,  0.69565,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1151, 10814, -1223.31921,  1733.04834, -33941.00,  0.65217,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1152, 10790, -2446.63843,  3466.09668, -33941.00,  0.65217,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1153, 10815, -1645.52612,  1338.73474, -33941.00,  0.6087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1154, 10791, -3291.05225,  2677.46948, -33941.00,  0.6087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1155, 10790, -2446.63843,  3466.09668, -33941.00,  0.65217,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1156, 10814, -1223.31921,  1733.04834, -33941.00,  0.65217,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1157, 10815, -1645.52612,  1338.73474, -33941.00,  0.6087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1158, 10791, -3291.05225,  2677.46948, -33941.00,  0.6087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1159, 10816, -1945.69177,  845.1333, -33941.00,  0.56522,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1160, 10792, -3891.38354,  1690.2666, -33941.00,  0.56522,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1161, 10791, -3291.05225,  2677.46948, -33941.00,  0.6087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1162, 10815, -1645.52612,  1338.73474, -33941.00,  0.6087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1163, 10816, -1945.69177,  845.1333, -33941.00,  0.56522,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1164, 10792, -3891.38354,  1690.2666, -33941.00,  0.56522,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1165, 10817, -2101.55444,  288.85178, -33941.00,  0.52174,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1166, 10793, -4203.10889,  577.70355, -33941.00,  0.52174,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1167, 10792, -3891.38354,  1690.2666, -33941.00,  0.56522,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1168, 10816, -1945.69177,  845.1333, -33941.00,  0.56522,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1169, 10817, -2101.55444,  288.85178, -33941.00,  0.52174,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1170, 10793, -4203.10889,  577.70355, -33941.00,  0.52174,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1171, 10818, -2101.55444, -288.85214, -33941.00,  0.47826,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1172, 10794, -4203.10889, -577.70428, -33941.00,  0.47826,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1173, 10793, -4203.10889,  577.70355, -33941.00,  0.52174,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1174, 10817, -2101.55444,  288.85178, -33941.00,  0.52174,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1175, 10818, -2101.55444, -288.85214, -33941.00,  0.47826,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1176, 10794, -4203.10889, -577.70428, -33941.00,  0.47826,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1177, 10819, -1945.69177, -845.13318, -33941.00,  0.43478,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1178, 10795, -3891.38354, -1690.26636, -33941.00,  0.43478,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1179, 10794, -4203.10889, -577.70428, -33941.00,  0.47826,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1180, 10818, -2101.55444, -288.85214, -33941.00,  0.47826,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1181, 10819, -1945.69177, -845.13318, -33941.00,  0.43478,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1182, 10795, -3891.38354, -1690.26636, -33941.00,  0.43478,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1183, 10820, -1645.52612, -1338.73462, -33941.00,  0.3913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1184, 10796, -3291.05225, -2677.46924, -33941.00,  0.3913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1185, 10795, -3891.38354, -1690.26636, -33941.00,  0.43478,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1186, 10819, -1945.69177, -845.13318, -33941.00,  0.43478,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1187, 10820, -1645.52612, -1338.73462, -33941.00,  0.3913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1188, 10796, -3291.05225, -2677.46924, -33941.00,  0.3913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1189, 10821, -1223.31885, -1733.04871, -33941.00,  0.34783,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1190, 10797, -2446.6377, -3466.09741, -33941.00,  0.34783,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1191, 10796, -3291.05225, -2677.46924, -33941.00,  0.3913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1192, 10820, -1645.52612, -1338.73462, -33941.00,  0.3913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1193, 10821, -1223.31885, -1733.04871, -33941.00,  0.34783,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1194, 10797, -2446.6377, -3466.09741, -33941.00,  0.34783,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1195, 10822, -710.38416, -1998.82983, -33941.00,  0.30435,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1196, 10798, -1420.76831, -3997.65967, -33941.00,  0.30435,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1197, 10797, -2446.6377, -3466.09741, -33941.00,  0.34783,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1198, 10821, -1223.31885, -1733.04871, -33941.00,  0.34783,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1199, 10822, -710.38416, -1998.82983, -33941.00,  0.30435,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1200, 10798, -1420.76831, -3997.65967, -33941.00,  0.30435,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1201, 10823, -144.76343, -2116.36719, -33941.00,  0.26087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1202, 10799, -289.52686, -4232.73438, -33941.00,  0.26087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1203, 10798, -1420.76831, -3997.65967, -33941.00,  0.30435,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1204, 10822, -710.38416, -1998.82983, -33941.00,  0.30435,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1205, 10823, -144.76343, -2116.36719, -33941.00,  0.26087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1206, 10799, -289.52686, -4232.73438, -33941.00,  0.26087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1207, 10824,  431.59372, -2076.94336, -33941.00,  0.21739,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1208, 10800,  863.18744, -4153.88672, -33941.00,  0.21739,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1209, 10799, -289.52686, -4232.73438, -33941.00,  0.26087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1210, 10823, -144.76343, -2116.36719, -33941.00,  0.26087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1211, 10824,  431.59372, -2076.94336, -33941.00,  0.21739,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1212, 10800,  863.18744, -4153.88672, -33941.00,  0.21739,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1213, 10825,  975.94159, -1883.48218, -33941.00,  0.17391,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1214, 10801,  1951.88318, -3766.96436, -33941.00,  0.17391,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1215, 10800,  863.18744, -4153.88672, -33941.00,  0.21739,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1216, 10824,  431.59372, -2076.94336, -33941.00,  0.21739,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1217, 10825,  975.94159, -1883.48218, -33941.00,  0.17391,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1218, 10801,  1951.88318, -3766.96436, -33941.00,  0.17391,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1219, 10826,  1447.90833, -1550.33167, -33941.00,  0.13043,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1220, 10802,  2895.81665, -3100.66333, -33941.00,  0.13043,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1221, 10801,  1951.88318, -3766.96436, -33941.00,  0.17391,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1222, 10825,  975.94159, -1883.48218, -33941.00,  0.17391,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1223, 10826,  1447.90833, -1550.33167, -33941.00,  0.13043,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1224, 10802,  2895.81665, -3100.66333, -33941.00,  0.13043,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1225, 10827,  1812.49084, -1102.19946, -33941.00,  0.08696,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1226, 10803,  3624.98169, -2204.39893, -33941.00,  0.08696,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1227, 10802,  2895.81665, -3100.66333, -33941.00,  0.13043,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1228, 10826,  1447.90833, -1550.33167, -33941.00,  0.13043,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1229, 10827,  1812.49084, -1102.19946, -33941.00,  0.08696,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1230, 10803,  3624.98169, -2204.39893, -33941.00,  0.08696,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1231, 10828,  2042.64856, -572.32281, -33941.00,  0.04348,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1232, 10804,  4085.29712, -1144.64563, -33941.00,  0.04348,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1233, 10803,  3624.98169, -2204.39893, -33941.00,  0.08696,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1234, 10827,  1812.49084, -1102.19946, -33941.00,  0.08696,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1235, 10828,  2042.64856, -572.32281, -33941.00,  0.04348,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1236, 10804,  4085.29712, -1144.64563, -33941.00,  0.04348,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1237, 10829,  2121.3125,  0.00037, -33941.00,  0.00,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1238, 10805,  4242.625,  0.00074, -33941.00,  0.00,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1239, 10804,  4085.29712, -1144.64563, -33941.00,  0.04348,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1240, 10828,  2042.64856, -572.32281, -33941.00,  0.04348,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1241, 10829,  2121.3125,  0.00037, -33941.00,  0.00,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1242, 10806,  2121.3125,  0.00, -33941.00,  1.00,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1243, 10831,  0.00,  0.00, -33941.00,  0.95652,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1244, 10807,  2042.64844,  572.3233, -33941.00,  0.95652,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1245, 10806,  2121.3125,  0.00, -33941.00,  1.00,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1246, 10830,  0.00,  0.00, -33941.00,  1.00,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1247, 10831,  0.00,  0.00, -33941.00,  0.95652,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1248, 10807,  2042.64844,  572.3233, -33941.00,  0.95652,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1249, 10832,  0.00,  0.00, -33941.00,  0.91304,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1250, 10808,  1812.4906,  1102.19995, -33941.00,  0.91304,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1251, 10807,  2042.64844,  572.3233, -33941.00,  0.95652,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1252, 10831,  0.00,  0.00, -33941.00,  0.95652,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1253, 10832,  0.00,  0.00, -33941.00,  0.91304,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1254, 10808,  1812.4906,  1102.19995, -33941.00,  0.91304,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1255, 10833,  0.00,  0.00, -33941.00,  0.86957,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1256, 10809,  1447.90845,  1550.33154, -33941.00,  0.86957,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1257, 10808,  1812.4906,  1102.19995, -33941.00,  0.91304,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1258, 10832,  0.00,  0.00, -33941.00,  0.91304,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1259, 10833,  0.00,  0.00, -33941.00,  0.86957,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1260, 10809,  1447.90845,  1550.33154, -33941.00,  0.86957,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1261, 10834,  0.00,  0.00, -33941.00,  0.82609,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1262, 10810,  975.94165,  1883.48206, -33941.00,  0.82609,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1263, 10809,  1447.90845,  1550.33154, -33941.00,  0.86957,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1264, 10833,  0.00,  0.00, -33941.00,  0.86957,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1265, 10834,  0.00,  0.00, -33941.00,  0.82609,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1266, 10810,  975.94165,  1883.48206, -33941.00,  0.82609,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1267, 10835,  0.00,  0.00, -33941.00,  0.78261,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1268, 10811,  431.59384,  2076.94336, -33941.00,  0.78261,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1269, 10810,  975.94165,  1883.48206, -33941.00,  0.82609,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1270, 10834,  0.00,  0.00, -33941.00,  0.82609,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1271, 10835,  0.00,  0.00, -33941.00,  0.78261,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1272, 10811,  431.59384,  2076.94336, -33941.00,  0.78261,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1273, 10836,  0.00,  0.00, -33941.00,  0.73913,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1274, 10812, -144.76355,  2116.36719, -33941.00,  0.73913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1275, 10811,  431.59384,  2076.94336, -33941.00,  0.78261,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1276, 10835,  0.00,  0.00, -33941.00,  0.78261,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1277, 10836,  0.00,  0.00, -33941.00,  0.73913,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1278, 10812, -144.76355,  2116.36719, -33941.00,  0.73913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1279, 10837,  0.00,  0.00, -33941.00,  0.69565,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1280, 10813, -710.38422,  1998.82983, -33941.00,  0.69565,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1281, 10812, -144.76355,  2116.36719, -33941.00,  0.73913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1282, 10836,  0.00,  0.00, -33941.00,  0.73913,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1283, 10837,  0.00,  0.00, -33941.00,  0.69565,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1284, 10813, -710.38422,  1998.82983, -33941.00,  0.69565,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1285, 10838,  0.00,  0.00, -33941.00,  0.65217,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1286, 10814, -1223.31921,  1733.04834, -33941.00,  0.65217,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1287, 10813, -710.38422,  1998.82983, -33941.00,  0.69565,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1288, 10837,  0.00,  0.00, -33941.00,  0.69565,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1289, 10838,  0.00,  0.00, -33941.00,  0.65217,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1290, 10814, -1223.31921,  1733.04834, -33941.00,  0.65217,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1291, 10839,  0.00,  0.00, -33941.00,  0.6087,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1292, 10815, -1645.52612,  1338.73474, -33941.00,  0.6087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1293, 10814, -1223.31921,  1733.04834, -33941.00,  0.65217,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1294, 10838,  0.00,  0.00, -33941.00,  0.65217,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1295, 10839,  0.00,  0.00, -33941.00,  0.6087,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1296, 10815, -1645.52612,  1338.73474, -33941.00,  0.6087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1297, 10840,  0.00,  0.00, -33941.00,  0.56522,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1298, 10816, -1945.69177,  845.1333, -33941.00,  0.56522,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1299, 10815, -1645.52612,  1338.73474, -33941.00,  0.6087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1300, 10839,  0.00,  0.00, -33941.00,  0.6087,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1301, 10840,  0.00,  0.00, -33941.00,  0.56522,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1302, 10816, -1945.69177,  845.1333, -33941.00,  0.56522,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1303, 10841,  0.00,  0.00, -33941.00,  0.52174,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1304, 10817, -2101.55444,  288.85178, -33941.00,  0.52174,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1305, 10816, -1945.69177,  845.1333, -33941.00,  0.56522,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1306, 10840,  0.00,  0.00, -33941.00,  0.56522,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1307, 10841,  0.00,  0.00, -33941.00,  0.52174,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1308, 10817, -2101.55444,  288.85178, -33941.00,  0.52174,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1309, 10842,  0.00,  0.00, -33941.00,  0.47826,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1310, 10818, -2101.55444, -288.85214, -33941.00,  0.47826,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1311, 10817, -2101.55444,  288.85178, -33941.00,  0.52174,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1312, 10841,  0.00,  0.00, -33941.00,  0.52174,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1313, 10842,  0.00,  0.00, -33941.00,  0.47826,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1314, 10818, -2101.55444, -288.85214, -33941.00,  0.47826,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1315, 10843,  0.00,  0.00, -33941.00,  0.43478,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1316, 10819, -1945.69177, -845.13318, -33941.00,  0.43478,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1317, 10818, -2101.55444, -288.85214, -33941.00,  0.47826,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1318, 10842,  0.00,  0.00, -33941.00,  0.47826,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1319, 10843,  0.00,  0.00, -33941.00,  0.43478,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1320, 10819, -1945.69177, -845.13318, -33941.00,  0.43478,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1321, 10844,  0.00,  0.00, -33941.00,  0.3913,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1322, 10820, -1645.52612, -1338.73462, -33941.00,  0.3913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1323, 10819, -1945.69177, -845.13318, -33941.00,  0.43478,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1324, 10843,  0.00,  0.00, -33941.00,  0.43478,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1325, 10844,  0.00,  0.00, -33941.00,  0.3913,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1326, 10820, -1645.52612, -1338.73462, -33941.00,  0.3913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1327, 10845,  0.00,  0.00, -33941.00,  0.34783,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1328, 10821, -1223.31885, -1733.04871, -33941.00,  0.34783,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1329, 10820, -1645.52612, -1338.73462, -33941.00,  0.3913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1330, 10844,  0.00,  0.00, -33941.00,  0.3913,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1331, 10845,  0.00,  0.00, -33941.00,  0.34783,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1332, 10821, -1223.31885, -1733.04871, -33941.00,  0.34783,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1333, 10846,  0.00,  0.00, -33941.00,  0.30435,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1334, 10822, -710.38416, -1998.82983, -33941.00,  0.30435,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1335, 10821, -1223.31885, -1733.04871, -33941.00,  0.34783,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1336, 10845,  0.00,  0.00, -33941.00,  0.34783,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1337, 10846,  0.00,  0.00, -33941.00,  0.30435,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1338, 10822, -710.38416, -1998.82983, -33941.00,  0.30435,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1339, 10847,  0.00,  0.00, -33941.00,  0.26087,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1340, 10823, -144.76343, -2116.36719, -33941.00,  0.26087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1341, 10822, -710.38416, -1998.82983, -33941.00,  0.30435,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1342, 10846,  0.00,  0.00, -33941.00,  0.30435,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1343, 10847,  0.00,  0.00, -33941.00,  0.26087,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1344, 10823, -144.76343, -2116.36719, -33941.00,  0.26087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1345, 10848,  0.00,  0.00, -33941.00,  0.21739,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1346, 10824,  431.59372, -2076.94336, -33941.00,  0.21739,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1347, 10823, -144.76343, -2116.36719, -33941.00,  0.26087,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1348, 10847,  0.00,  0.00, -33941.00,  0.26087,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1349, 10848,  0.00,  0.00, -33941.00,  0.21739,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1350, 10824,  431.59372, -2076.94336, -33941.00,  0.21739,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1351, 10849,  0.00,  0.00, -33941.00,  0.17391,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1352, 10825,  975.94159, -1883.48218, -33941.00,  0.17391,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1353, 10824,  431.59372, -2076.94336, -33941.00,  0.21739,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1354, 10848,  0.00,  0.00, -33941.00,  0.21739,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1355, 10849,  0.00,  0.00, -33941.00,  0.17391,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1356, 10825,  975.94159, -1883.48218, -33941.00,  0.17391,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1357, 10850,  0.00,  0.00, -33941.00,  0.13043,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1358, 10826,  1447.90833, -1550.33167, -33941.00,  0.13043,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1359, 10825,  975.94159, -1883.48218, -33941.00,  0.17391,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1360, 10849,  0.00,  0.00, -33941.00,  0.17391,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1361, 10850,  0.00,  0.00, -33941.00,  0.13043,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1362, 10826,  1447.90833, -1550.33167, -33941.00,  0.13043,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1363, 10851,  0.00,  0.00, -33941.00,  0.08696,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1364, 10827,  1812.49084, -1102.19946, -33941.00,  0.08696,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1365, 10826,  1447.90833, -1550.33167, -33941.00,  0.13043,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1366, 10850,  0.00,  0.00, -33941.00,  0.13043,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1367, 10851,  0.00,  0.00, -33941.00,  0.08696,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1368, 10827,  1812.49084, -1102.19946, -33941.00,  0.08696,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1369, 10852,  0.00,  0.00, -33941.00,  0.04348,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1370, 10828,  2042.64856, -572.32281, -33941.00,  0.04348,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1371, 10827,  1812.49084, -1102.19946, -33941.00,  0.08696,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1372, 10851,  0.00,  0.00, -33941.00,  0.08696,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1373, 10852,  0.00,  0.00, -33941.00,  0.04348,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
1374, 10828,  2042.64856, -572.32281, -33941.00,  0.04348,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1375, 10853,  0.00,  0.00, -33941.00,  0.00,  0.00195,  0.99608,  0.99608,  0.99608,  1.00
